episode_id,season,episode_num,character,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree
S03E10,3,10,Brian Altman,1.0,0.0,0.233231,0.074232,68.0
S03E10,3,10,Donna Paulsen,1.0,0.0,0.210654,0.068201,61.293
S03E10,3,10,Robert Zane,1.0,0.0,0.210654,0.068201,61.293
S03E10,3,10,Katrina Bennett,1.0,0.988889,0.108518,0.041691,31.647
S03E11,3,11,Harvey Specter,1.0,0.0,0.475841,0.158799,129.175
S03E11,3,11,Mike Ross,1.0,0.0,0.429652,0.138248,111.357
S03E11,3,11,Dana Scott,1.0,0.0,0.349107,0.10982,86.417
S03E11,3,11,Sheila Sazs,1.0,0.0,0.349107,0.10982,86.417
S03E11,3,11,Jessica Pearson,1.0,0.0,0.322634,0.101565,79.117
S03E11,3,11,Louis Litt,1.0,0.0,0.290851,0.092094,70.712
S03E11,3,11,Donna Paulsen,1.0,0.0,0.251393,0.080833,60.679
S03E11,3,11,Rachel Zane,1.0,0.0,0.227434,0.074195,54.745
S03E11,3,11,Benjamin,1.0,0.207407,0.117772,0.044875,28.372
S03E11,3,11,Esther Litt,1.0,0.207407,0.117772,0.044875,28.372
S03E11,3,11,Norma,1.0,0.207407,0.117772,0.044875,28.372
S03E12,3,12,Louis Litt,1.0,0.0,0.479061,0.165333,103.103
S03E12,3,12,Harvey Specter,1.0,0.0,0.44321,0.148796,92.074
S03E12,3,12,Mike Ross,1.0,0.0,0.44321,0.148796,92.074
S03E12,3,12,Jessica Pearson,1.0,0.0,0.33342,0.109312,65.383
S03E12,3,12,Dana Scott,1.0,0.0,0.248531,0.08378,47.889
S03E12,3,12,Daniel Hardman,1.0,0.0,0.248531,0.08378,47.889
S03E12,3,12,Rachel Zane,1.0,0.0,0.248531,0.08378,47.889
S03E12,3,12,Donna Paulsen,1.0,0.0,0.218188,0.075147,41.938
S03E12,3,12,Jenny Griffith,1.0,0.333333,0.129526,0.050638,24.945
S03E12,3,12,Trevor Evans,1.0,0.333333,0.129526,0.050638,24.945
S03E13,3,13,Harvey Specter,1.0,0.0,0.525306,0.205154,117.883
S03E13,3,13,Louis Litt,1.0,0.0,0.510206,0.195533,112.038
S03E13,3,13,Dana Scott,1.0,0.0,0.411391,0.149491,83.616
S03E13,3,13,Jessica Pearson,1.0,0.0,0.306681,0.112542,60.368
S03E13,3,13,Donna Paulsen,1.0,0.0,0.265244,0.09927,51.936
S03E13,3,13,Mike Ross,1.0,0.0,0.265244,0.09927,51.936
S03E13,3,13,Benjamin,1.0,0.0,0.210369,0.082307,41.102
S03E13,3,13,Rachel Zane,1.0,0.904762,0.124431,0.056432,24.463
S03E14,3,14,Louis Litt,1.0,0.0,0.507594,0.179232,158.892
S03E14,3,14,Harvey Specter,1.0,0.0,0.38537,0.124525,107.153
S03E14,3,14,Rachel Zane,1.0,0.0,0.34629,0.111521,94.654
S03E14,3,14,Sheila Sazs,1.0,0.0,0.34629,0.111521,94.654
S03E14,3,14,Jessica Pearson,1.0,0.0,0.308599,0.099836,83.365
S03E14,3,14,Mike Ross,1.0,0.0,0.293792,0.095417,79.082
S03E14,3,14,Donna Paulsen,1.0,0.0,0.277528,0.090654,74.458
S03E14,3,14,Dana Scott,1.0,0.0,0.216189,0.073335,57.576
S03E14,3,14,Daniel Hardman,1.0,0.277778,0.156041,0.056979,41.541
S03E14,3,14,Norma,1.0,0.277778,0.156041,0.056979,41.541
S03E15,3,15,Louis Litt,1.0,0.0,0.464693,0.151512,128.507
S03E15,3,15,Mike Ross,1.0,0.0,0.389138,0.12125,100.908
S03E15,3,15,Harvey Specter,1.0,0.0,0.369882,0.114724,94.904
S03E15,3,15,Jessica Pearson,1.0,0.0,0.321264,0.099444,80.782
S03E15,3,15,Dana Scott,1.0,0.0,0.30625,0.094988,76.647
S03E15,3,15,Katrina Bennett,1.0,0.0,0.30625,0.094988,76.647
S03E15,3,15,Donna Paulsen,1.0,0.0,0.271237,0.08495,67.307
S03E15,3,15,Sheila Sazs,1.0,0.0,0.226605,0.072694,55.855
S03E15,3,15,Rachel Zane,1.0,0.0,0.19855,0.065209,48.836
S03E15,3,15,Harold Gunderson,1.0,0.0,0.164041,0.056158,40.324
S03E15,3,15,Daniel Hardman,1.0,0.844444,0.11739,0.044083,28.927
S03E16,3,16,Harvey Specter,1.0,0.0,0.467721,0.165508,210.737
S03E16,3,16,Harold Gunderson,1.0,0.0,0.441555,0.153512,194.222
S03E16,3,16,Mike Ross,1.0,0.0,0.431033,0.149064,188.073
S03E16,3,16,Dana Scott,1.0,0.0,0.321742,0.109895,133.382
S03E16,3,16,Louis Litt,1.0,0.0,0.321742,0.109895,133.382
S03E16,3,16,Donna Paulsen,1.0,0.0,0.263831,0.091995,108.097
S03E16,3,16,Rachel Zane,1.0,0.0,0.238944,0.084619,97.629
S03E16,3,16,Jessica Pearson,1.0,0.0,0.209565,0.07608,85.477
S03E16,3,16,Daniel Hardman,1.0,0.75,0.151069,0.059431,61.684
S04E01,4,1,Harvey Specter,1.0,0.0,0.516492,0.200444,112.383
S04E01,4,1,Mike Ross,1.0,0.0,0.499408,0.190044,106.192
S04E01,4,1,Donna Paulsen,1.0,0.0,0.342567,0.1244,66.314
S04E01,4,1,Louis Litt,1.0,0.0,0.342567,0.1244,66.314
S04E01,4,1,Jessica Pearson,1.0,0.0,0.326754,0.11904,63.006
S04E01,4,1,Rachel Zane,1.0,0.0,0.309269,0.113241,59.42
S04E01,4,1,Katrina Bennett,1.0,0.0,0.175713,0.071682,33.503
S04E01,4,1,Daniel Hardman,1.0,0.809524,0.125831,0.056749,24.105
S04E02,4,2,Louis Litt,1.0,0.0,0.491924,0.206896,95.603
S04E02,4,2,Harvey Specter,1.0,0.0,0.478491,0.199387,91.794
S04E02,4,2,Jessica Pearson,1.0,0.0,0.391035,0.159318,71.221
S04E02,4,2,Mike Ross,1.0,0.0,0.367872,0.15017,66.472
S04E02,4,2,Rachel Zane,1.0,0.0,0.367872,0.15017,66.472
S04E02,4,2,Donna Paulsen,1.0,0.0,0.324791,0.13406,58.068
S04E03,4,3,Mike Ross,1.0,0.0,0.486937,0.194457,84.128
S04E03,4,3,Louis Litt,1.0,0.0,0.48162,0.19157,82.773
S04E03,4,3,Jessica Pearson,1.0,0.0,0.422414,0.163685,69.58
S04E03,4,3,Harvey Specter,1.0,0.0,0.401053,0.154886,65.38
S04E03,4,3,Donna Paulsen,1.0,0.0,0.327166,0.127278,52.1
S04E03,4,3,Rachel Zane,1.0,0.0,0.257849,0.103758,40.676
S04E03,4,3,Daniel Hardman,1.0,1.0,0.134661,0.064366,21.338
S04E04,4,4,Harvey Specter,1.0,0.0,0.472205,0.160037,148.068
S04E04,4,4,Louis Litt,1.0,0.0,0.426641,0.140033,128.164
S04E04,4,4,Mike Ross,1.0,0.0,0.426641,0.140033,128.164
S04E04,4,4,Sheila Sazs,1.0,0.0,0.327358,0.105678,93.54
S04E04,4,4,Rachel Zane,1.0,0.0,0.253328,0.083771,71.208
S04E04,4,4,Sean Cahill,1.0,0.0,0.253328,0.083771,71.208
S04E04,4,4,Charles Forstman,1.0,0.0,0.233488,0.078182,65.481
S04E04,4,4,Donna Paulsen,1.0,0.0,0.210874,0.071909,59.04
S04E04,4,4,Jessica Pearson,1.0,0.0,0.210874,0.071909,59.04
S04E04,4,4,Brian Altman,1.0,0.166667,0.18442,0.064675,51.594
S04E05,4,5,Harvey Specter,1.0,0.0,0.440971,0.148409,137.065
S04E05,4,5,Mike Ross,1.0,0.0,0.431075,0.144219,132.871
S04E05,4,5,Louis Litt,1.0,0.0,0.371453,0.121808,110.297
S04E05,4,5,Rachel Zane,1.0,0.0,0.35352,0.115735,104.14
S04E05,4,5,Donna Paulsen,1.0,0.0,0.309574,0.101693,89.847
S04E05,4,5,Jessica Pearson,1.0,0.0,0.296364,0.097656,85.723
S04E05,4,5,Sean Cahill,1.0,0.0,0.281985,0.093339,81.306
S04E05,4,5,Charles Forstman,1.0,0.0,0.266222,0.088687,76.538
S04E05,4,5,Esther Litt,1.0,0.388889,0.106558,0.044227,30.574
S04E05,4,5,Sheila Sazs,1.0,0.388889,0.106558,0.044227,30.574
S04E06,4,6,Harvey Specter,1.0,0.0,0.472251,0.168771,178.137
S04E06,4,6,Mike Ross,1.0,0.0,0.43839,0.152976,160.151
S04E06,4,6,Charles Forstman,1.0,0.0,0.360874,0.123412,126.113
S04E06,4,6,Louis Litt,1.0,0.0,0.336466,0.11518,116.557
S04E06,4,6,Rachel Zane,1.0,0.0,0.336466,0.11518,116.557
S04E06,4,6,Jessica Pearson,1.0,0.0,0.317757,0.109095,109.473
S04E06,4,6,Donna Paulsen,1.0,0.0,0.272254,0.094918,92.903
S04E06,4,6,Sean Cahill,1.0,0.0,0.209147,0.07625,70.954
S04E06,4,6,Sheila Sazs,1.0,1.0,0.096491,0.044216,32.968
S04E07,4,7,Mike Ross,1.0,0.0,0.471888,0.169201,169.304
S04E07,4,7,Louis Litt,1.0,0.0,0.416842,0.144645,142.746
S04E07,4,7,Harvey Specter,1.0,0.0,0.394214,0.135912,133.224
S04E07,4,7,Rachel Zane,1.0,0.0,0.381224,0.131135,128.0
S04E07,4,7,Jessica Pearson,1.0,0.0,0.333199,0.114593,109.826
S04E07,4,7,Charles Forstman,1.0,0.0,0.302095,0.104575,98.76
S04E07,4,7,Sheila Sazs,1.0,0.0,0.231941,0.083247,75.063
S04E07,4,7,Donna Paulsen,1.0,0.0,0.192425,0.071726,62.188
S04E07,4,7,Esther Litt,1.0,1.0,0.098591,0.044966,32.094
S04E08,4,8,Harvey Specter,1.0,0.0,0.451075,0.147997,190.136
S04E08,4,8,Louis Litt,1.0,0.0,0.420422,0.135371,172.704
S04E08,4,8,Mike Ross,1.0,0.0,0.420422,0.135371,172.704
S04E08,4,8,Sean Cahill,1.0,0.0,0.365661,0.11582,145.507
S04E08,4,8,Charles Forstman,1.0,0.0,0.327347,0.10356,128.334
S04E08,4,8,Rachel Zane,1.0,0.0,0.276601,0.088436,107.031
S04E08,4,8,Katrina Bennett,1.0,0.0,0.202656,0.067789,77.754
S04E08,4,8,Donna Paulsen,1.0,0.0,0.182581,0.062358,70.017
S04E08,4,8,Jessica Pearson,1.0,0.0,0.15928,0.056111,61.101
S04E08,4,8,Sheila Sazs,1.0,0.0,0.131013,0.048588,50.338
S04E08,4,8,Norma,1.0,0.866667,0.09333,0.0386,36.009
S04E09,4,9,Harvey Specter,1.0,0.0,0.436737,0.147932,190.178
S04E09,4,9,Louis Litt,1.0,0.0,0.436737,0.147932,190.178
S04E09,4,9,Charles Forstman,1.0,0.0,0.384289,0.127612,161.739
S04E09,4,9,Jessica Pearson,1.0,0.0,0.384289,0.127612,161.739
S04E09,4,9,Sean Cahill,1.0,0.0,0.366959,0.121531,153.177
S04E09,4,9,Mike Ross,1.0,0.0,0.29812,0.099279,121.66
S04E09,4,9,Donna Paulsen,1.0,0.0,0.194726,0.069118,78.512
S04E09,4,9,Rachel Zane,1.0,0.0,0.194726,0.069118,78.512
S04E09,4,9,Daniel Hardman,1.0,0.0,0.125663,0.049924,50.818
S04E09,4,9,Katrina Bennett,1.0,0.944444,0.089465,0.039942,36.348
S04E10,4,10,Louis Litt,1.0,0.0,0.506367,0.176586,230.002
S04E10,4,10,Harvey Specter,1.0,0.0,0.419436,0.135917,174.076
S04E10,4,10,Jessica Pearson,1.0,0.0,0.399819,0.128668,163.985
S04E10,4,10,Mike Ross,1.0,0.0,0.388786,0.124761,158.531
S04E10,4,10,Sheila Sazs,1.0,0.0,0.296457,0.095265,117.069
S04E10,4,10,Robert Zane,1.0,0.0,0.234065,0.077299,91.578
S04E10,4,10,Donna Paulsen,1.0,0.0,0.218175,0.072867,85.266
S04E10,4,10,Katrina Bennett,1.0,0.0,0.180594,0.062542,70.518
S04E10,4,10,Rachel Zane,1.0,0.0,0.129484,0.048716,50.692
S04E10,4,10,Charles Forstman,1.0,0.366667,0.092203,0.03869,36.259
S04E10,4,10,Kyle Durant,1.0,0.366667,0.092203,0.03869,36.259
S04E11,4,11,Louis Litt,1.0,0.0,0.515605,0.16915,262.666
S04E11,4,11,Harvey Specter,1.0,0.0,0.377113,0.109976,166.082
S04E11,4,11,Jessica Pearson,1.0,0.0,0.377113,0.109976,166.082
S04E11,4,11,Mike Ross,1.0,0.0,0.342132,0.099283,148.333
S04E11,4,11,Rachel Zane,1.0,0.0,0.262402,0.077118,111.297
S04E11,4,11,Donna Paulsen,1.0,0.0,0.249079,0.073617,105.417
S04E11,4,11,Robert Zane,1.0,0.0,0.249079,0.073617,105.417
S04E11,4,11,Dana Scott,1.0,0.0,0.218686,0.065775,92.222
S04E11,4,11,Katrina Bennett,1.0,0.0,0.181055,0.056281,76.198
S04E11,4,11,Charles Forstman,1.0,0.0,0.129842,0.043597,54.709
S04E11,4,11,Daniel Hardman,1.0,0.0,0.129842,0.043597,54.709
S04E11,4,11,Norma,1.0,0.0,0.129842,0.043597,54.709
S04E11,4,11,Sheila Sazs,1.0,0.727273,0.092469,0.034417,39.099
S04E12,4,12,Louis Litt,1.0,0.0,0.535525,0.211705,104.252
S04E12,4,12,Harvey Specter,1.0,0.0,0.496379,0.186823,91.311
S04E12,4,12,Jessica Pearson,1.0,0.0,0.377792,0.136213,64.433
S04E12,4,12,Mike Ross,1.0,0.0,0.34678,0.125334,58.575
S04E12,4,12,Daniel Hardman,1.0,0.0,0.2588,0.096767,43.076
S04E12,4,12,Rachel Zane,1.0,0.0,0.2588,0.096767,43.076
S04E12,4,12,Donna Paulsen,1.0,0.0,0.227277,0.087052,37.769
S04E12,4,12,Katrina Bennett,1.0,0.880952,0.135012,0.059339,22.538
S04E13,4,13,Louis Litt,1.0,0.0,0.486501,0.166542,149.844
S04E13,4,13,Harvey Specter,1.0,0.0,0.436499,0.143358,127.741
S04E13,4,13,Mike Ross,1.0,0.0,0.397678,0.128474,113.411
S04E13,4,13,Donna Paulsen,1.0,0.0,0.353271,0.113274,98.678
S04E13,4,13,Daniel Hardman,1.0,0.0,0.318496,0.102266,87.948
S04E13,4,13,Trevor Evans,1.0,0.0,0.290279,0.093742,79.608
S04E13,4,13,Jessica Pearson,1.0,0.0,0.23621,0.078128,64.26
S04E13,4,13,Esther Litt,1.0,0.116667,0.109932,0.043554,29.974
S04E13,4,13,Katrina Bennett,1.0,0.116667,0.109932,0.043554,29.974
S04E13,4,13,Rachel Zane,1.0,0.116667,0.109932,0.043554,29.974
S04E13,4,13,Robert Zane,1.0,0.116667,0.109932,0.043554,29.974
S04E14,4,14,Harvey Specter,1.0,0.0,0.445245,0.156595,115.811
S04E14,4,14,Louis Litt,1.0,0.0,0.445245,0.156595,115.811
S04E14,4,14,Mike Ross,1.0,0.0,0.407103,0.140833,103.08
S04E14,4,14,Jessica Pearson,1.0,0.0,0.391092,0.134767,98.155
S04E14,4,14,Donna Paulsen,1.0,0.0,0.3404,0.116996,83.652
S04E14,4,14,Rachel Zane,1.0,0.0,0.264557,0.093001,63.905
S04E14,4,14,Dana Scott,1.0,0.0,0.220627,0.079933,53.078
S04E14,4,14,Daniel Hardman,1.0,0.0,0.193133,0.07194,46.431
S04E14,4,14,Norma,1.0,0.964286,0.113968,0.049337,27.539
S04E15,4,15,Harvey Specter,1.0,0.0,0.507097,0.205469,103.073
S04E15,4,15,Donna Paulsen,1.0,0.0,0.503461,0.203276,101.893
S04E15,4,15,Louis Litt,1.0,0.0,0.413299,0.159932,78.262
S04E15,4,15,Jessica Pearson,1.0,0.0,0.356588,0.13805,66.148
S04E15,4,15,Mike Ross,1.0,0.0,0.342169,0.132827,63.241
S04E15,4,15,Norma,1.0,0.0,0.241989,0.098799,44.161
S04E15,4,15,Rachel Zane,1.0,1.0,0.125578,0.061647,23.08
S04E16,4,16,Harvey Specter,1.0,0.0,0.477488,0.171146,145.412
S04E16,4,16,Charles Forstman,1.0,0.0,0.450099,0.157965,133.365
S04E16,4,16,Louis Litt,1.0,0.0,0.38317,0.131284,108.735
S04E16,4,16,Donna Paulsen,1.0,0.0,0.366086,0.125234,103.107
S04E16,4,16,Sean Cahill,1.0,0.0,0.298916,0.103188,82.486
S04E16,4,16,Norma,1.0,0.0,0.268462,0.093834,73.683
S04E16,4,16,Rachel Zane,1.0,0.0,0.268462,0.093834,73.683
S04E16,4,16,Mike Ross,1.0,0.0,0.208689,0.076182,56.99
S04E16,4,16,Jessica Pearson,1.0,1.0,0.107388,0.047333,29.495
S05E01,5,1,Donna Paulsen,1.0,0.0,0.488967,0.172947,170.34
S05E01,5,1,Harvey Specter,1.0,0.0,0.488967,0.172947,170.34
S05E01,5,1,Louis Litt,1.0,0.0,0.442005,0.151103,147.444
S05E01,5,1,Rachel Zane,1.0,0.0,0.33182,0.111337,105.135
S05E01,5,1,Mike Ross,1.0,0.0,0.297795,0.10062,93.611
S05E01,5,1,Norma,1.0,0.0,0.219067,0.077197,68.264
S05E01,5,1,Jessica Pearson,1.0,0.0,0.197533,0.071006,61.53
S05E01,5,1,Jack Soloff,1.0,0.0,0.141986,0.055258,44.336
S05E01,5,1,Dana Scott,1.0,0.347222,0.101236,0.043793,31.765
S05E01,5,1,Esther Litt,1.0,0.347222,0.101236,0.043793,31.765
S05E02,5,2,Harvey Specter,1.0,0.0,0.42951,0.143261,187.381
S05E02,5,2,Louis Litt,1.0,0.0,0.413616,0.136885,178.288
S05E02,5,2,Mike Ross,1.0,0.0,0.367665,0.12016,154.309
S05E02,5,2,Donna Paulsen,1.0,0.0,0.354907,0.115852,148.104
S05E02,5,2,Jessica Pearson,1.0,0.0,0.340926,0.11126,141.477
S05E02,5,2,Rachel Zane,1.0,0.0,0.32552,0.106335,134.357
S05E02,5,2,Jack Soloff,1.0,0.0,0.289273,0.095206,118.213
S05E02,5,2,Harold Gunderson,1.0,0.0,0.19567,0.068398,79.052
S05E02,5,2,Robert Zane,1.0,0.0,0.176219,0.063038,71.178
S05E02,5,2,Gretchen Bodinski,1.0,1.0,0.089969,0.039605,36.589
S05E03,5,3,Harvey Specter,1.0,0.0,0.472547,0.167808,136.315
S05E03,5,3,Louis Litt,1.0,0.0,0.412818,0.14137,113.065
S05E03,5,3,Jack Soloff,1.0,0.0,0.382631,0.130048,103.017
S05E03,5,3,Donna Paulsen,1.0,0.0,0.332332,0.112876,87.683
S05E03,5,3,Jessica Pearson,1.0,0.0,0.319906,0.108871,84.091
S05E03,5,3,Mike Ross,1.0,0.0,0.306429,0.104609,80.262
S05E03,5,3,Robert Zane,1.0,0.0,0.306429,0.104609,80.262
S05E03,5,3,Gretchen Bodinski,1.0,0.0,0.187831,0.069543,48.536
S05E03,5,3,Rachel Zane,1.0,0.75,0.154957,0.060267,40.079
S05E04,5,4,Louis Litt,1.0,0.0,0.455658,0.152545,154.49
S05E04,5,4,Harvey Specter,1.0,0.0,0.443011,0.14704,148.533
S05E04,5,4,Esther Litt,1.0,0.0,0.433619,0.143138,144.302
S05E04,5,4,Robert Zane,1.0,0.0,0.399686,0.130073,130.074
S05E04,5,4,Mike Ross,1.0,0.0,0.287635,0.093584,89.901
S05E04,5,4,Rachel Zane,1.0,0.0,0.287635,0.093584,89.901
S05E04,5,4,Donna Paulsen,1.0,0.0,0.174741,0.061494,54.101
S05E04,5,4,Katrina Bennett,1.0,0.0,0.143928,0.053057,44.622
S05E04,5,4,Gretchen Bodinski,1.0,0.185185,0.102674,0.041828,31.967
S05E04,5,4,Jack Soloff,1.0,0.185185,0.102674,0.041828,31.967
S05E04,5,4,Jessica Pearson,1.0,0.185185,0.102674,0.041828,31.967
S05E05,5,5,Harvey Specter,1.0,0.0,0.489371,0.167814,164.641
S05E05,5,5,Louis Litt,1.0,0.0,0.436174,0.14312,138.987
S05E05,5,5,Jack Soloff,1.0,0.0,0.413693,0.134321,129.766
S05E05,5,5,Donna Paulsen,1.0,0.0,0.370053,0.118818,113.427
S05E05,5,5,Jessica Pearson,1.0,0.0,0.294334,0.094959,88.07
S05E05,5,5,Rachel Zane,1.0,0.0,0.27992,0.0907,83.518
S05E05,5,5,Mike Ross,1.0,0.0,0.205087,0.06946,60.713
S05E05,5,5,Katrina Bennett,1.0,0.0,0.147687,0.053772,43.759
S05E05,5,5,Dana Scott,1.0,0.185185,0.1054,0.042345,31.357
S05E05,5,5,Esther Litt,1.0,0.185185,0.1054,0.042345,31.357
S05E05,5,5,Gretchen Bodinski,1.0,0.185185,0.1054,0.042345,31.357
S05E06,5,6,Louis Litt,1.0,0.0,0.468094,0.160545,130.162
S05E06,5,6,Harvey Specter,1.0,0.0,0.433277,0.145,116.629
S05E06,5,6,Mike Ross,1.0,0.0,0.398735,0.131582,104.861
S05E06,5,6,Jack Soloff,1.0,0.0,0.35149,0.115184,90.384
S05E06,5,6,Donna Paulsen,1.0,0.0,0.313661,0.103117,79.667
S05E06,5,6,Jessica Pearson,1.0,0.0,0.298752,0.098548,75.596
S05E06,5,6,Rachel Zane,1.0,0.0,0.243674,0.082331,61.089
S05E06,5,6,Daniel Hardman,1.0,0.0,0.15916,0.058699,39.798
S05E06,5,6,Gretchen Bodinski,1.0,0.0,0.15916,0.058699,39.798
S05E06,5,6,Dana Scott,1.0,0.805556,0.113785,0.046295,28.556
S05E07,5,7,Louis Litt,1.0,0.0,0.448173,0.142051,213.961
S05E07,5,7,Harvey Specter,1.0,0.0,0.424056,0.132258,198.179
S05E07,5,7,Jack Soloff,1.0,0.0,0.398145,0.122697,182.699
S05E07,5,7,Esther Litt,1.0,0.0,0.359315,0.109654,161.47
S05E07,5,7,Donna Paulsen,1.0,0.0,0.323356,0.098531,143.273
S05E07,5,7,Jessica Pearson,1.0,0.0,0.287155,0.087979,125.935
S05E07,5,7,Mike Ross,1.0,0.0,0.2111,0.067168,91.534
S05E07,5,7,Daniel Hardman,1.0,0.0,0.193989,0.062653,84.036
S05E07,5,7,Gretchen Bodinski,1.0,0.0,0.152289,0.0518,65.967
S05E07,5,7,Harold Gunderson,1.0,0.0,0.125187,0.04482,54.312
S05E07,5,7,Rachel Zane,1.0,0.0,0.125187,0.04482,54.312
S05E07,5,7,Robert Zane,1.0,0.854545,0.089126,0.035567,38.818
S05E08,5,8,Harvey Specter,1.0,0.0,0.463067,0.166457,189.352
S05E08,5,8,Louis Litt,1.0,0.0,0.460121,0.165056,187.634
S05E08,5,8,Mike Ross,1.0,0.0,0.420253,0.147723,166.284
S05E08,5,8,Rachel Zane,1.0,0.0,0.37331,0.12994,144.197
S05E08,5,8,Jessica Pearson,1.0,0.0,0.346047,0.120443,132.331
S05E08,5,8,Donna Paulsen,1.0,0.0,0.271391,0.09637,102.05
S05E08,5,8,Esther Litt,1.0,0.0,0.178635,0.068661,66.867
S05E08,5,8,Jack Soloff,1.0,0.0,0.15576,0.06201,58.372
S05E08,5,8,Daniel Hardman,1.0,0.964286,0.091175,0.04334,34.433
S05E09,5,9,Harvey Specter,1.0,0.0,0.418333,0.130481,171.718
S05E09,5,9,Daniel Hardman,1.0,0.0,0.393266,0.12127,158.597
S05E09,5,9,Louis Litt,1.0,0.0,0.36885,0.112944,146.688
S05E09,5,9,Jack Soloff,1.0,0.0,0.361993,0.110697,143.467
S05E09,5,9,Rachel Zane,1.0,0.0,0.347206,0.105969,136.678
S05E09,5,9,Mike Ross,1.0,0.0,0.321845,0.098176,125.461
S05E09,5,9,Jessica Pearson,1.0,0.0,0.302295,0.092395,117.116
S05E09,5,9,Donna Paulsen,1.0,0.0,0.185286,0.060364,70.545
S05E09,5,9,Gretchen Bodinski,1.0,0.0,0.133067,0.046832,50.711
S05E09,5,9,Trevor Evans,1.0,0.0,0.133067,0.046832,50.711
S05E09,5,9,Benjamin,1.0,0.381818,0.094834,0.037019,36.272
S05E09,5,9,Sean Cahill,1.0,0.381818,0.094834,0.037019,36.272
S05E10,5,10,Harvey Specter,1.0,0.0,0.51107,0.166292,150.967
S05E10,5,10,Jessica Pearson,1.0,0.0,0.398132,0.116767,103.724
S05E10,5,10,Daniel Hardman,1.0,0.0,0.342961,0.099453,86.938
S05E10,5,10,Jack Soloff,1.0,0.0,0.342961,0.099453,86.938
S05E10,5,10,Louis Litt,1.0,0.0,0.328982,0.095372,82.963
S05E10,5,10,Trevor Evans,1.0,0.0,0.232243,0.069185,57.309
S05E10,5,10,Charles Forstman,1.0,0.0,0.203526,0.061868,50.095
S05E10,5,10,Mike Ross,1.0,0.0,0.203526,0.061868,50.095
S05E10,5,10,Esther Litt,1.0,0.0,0.168184,0.053024,41.352
S05E10,5,10,Gretchen Bodinski,1.0,0.0,0.168184,0.053024,41.352
S05E10,5,10,Dana Scott,1.0,0.146465,0.120377,0.041232,29.654
S05E10,5,10,Donna Paulsen,1.0,0.146465,0.120377,0.041232,29.654
S05E10,5,10,Rachel Zane,1.0,0.146465,0.120377,0.041232,29.654
S05E11,5,11,Harvey Specter,1.0,0.0,0.419088,0.119077,233.329
S05E11,5,11,Mike Ross,1.0,0.0,0.419088,0.119077,233.329
S05E11,5,11,Jessica Pearson,1.0,0.0,0.320509,0.088318,168.079
S05E11,5,11,Louis Litt,1.0,0.0,0.296137,0.081713,153.956
S05E11,5,11,Rachel Zane,1.0,0.0,0.296137,0.081713,153.956
S05E11,5,11,Donna Paulsen,1.0,0.0,0.287102,0.079328,148.847
S05E11,5,11,Robert Zane,1.0,0.0,0.256489,0.071454,131.949
S05E11,5,11,Charles Forstman,1.0,0.0,0.244845,0.068532,125.665
S05E11,5,11,Jack Soloff,1.0,0.0,0.203729,0.058461,103.953
S05E11,5,11,Anita Gibbs,1.0,0.0,0.187168,0.05449,95.373
S05E11,5,11,Dana Scott,1.0,0.0,0.168487,0.050057,85.776
S05E11,5,11,Daniel Hardman,1.0,0.0,0.168487,0.050057,85.776
S05E11,5,11,Gretchen Bodinski,1.0,0.262821,0.120693,0.038862,61.482
S05E11,5,11,Trevor Evans,1.0,0.262821,0.120693,0.038862,61.482
S05E12,5,12,Donna Paulsen,1.0,0.0,0.460093,0.148623,216.327
S05E12,5,12,Harvey Specter,1.0,0.0,0.448007,0.143375,208.212
S05E12,5,12,Mike Ross,1.0,0.0,0.448007,0.143375,208.212
S05E12,5,12,Louis Litt,1.0,0.0,0.347558,0.107426,152.069
S05E12,5,12,Sheila Sazs,1.0,0.0,0.266494,0.083429,114.106
S05E12,5,12,Anita Gibbs,1.0,0.0,0.241412,0.076452,103.004
S05E12,5,12,Jessica Pearson,1.0,0.0,0.227276,0.072583,96.835
S05E12,5,12,Rachel Zane,1.0,0.0,0.194591,0.063774,82.756
S05E12,5,12,Norma,1.0,0.0,0.152724,0.052686,64.976
S05E12,5,12,Dana Scott,1.0,0.212121,0.089358,0.036093,38.246
S05E12,5,12,Gretchen Bodinski,1.0,0.212121,0.089358,0.036093,38.246
S05E12,5,12,Jack Soloff,1.0,0.212121,0.089358,0.036093,38.246
S05E13,5,13,Mike Ross,1.0,0.0,0.416719,0.128476,205.318
S05E13,5,13,Harvey Specter,1.0,0.0,0.395691,0.120803,192.021
S05E13,5,13,Rachel Zane,1.0,0.0,0.39101,0.119166,189.177
S05E13,5,13,Anita Gibbs,1.0,0.0,0.364704,0.110351,173.833
S05E13,5,13,Louis Litt,1.0,0.0,0.324902,0.097993,152.223
S05E13,5,13,Jack Soloff,1.0,0.0,0.260182,0.079559,119.788
S05E13,5,13,Sheila Sazs,1.0,0.0,0.260182,0.079559,119.788
S05E13,5,13,Dana Scott,1.0,0.0,0.221879,0.069272,101.589
S05E13,5,13,Jessica Pearson,1.0,0.0,0.221879,0.069272,101.589
S05E13,5,13,Donna Paulsen,1.0,0.0,0.171021,0.056042,78.085
S05E13,5,13,Daniel Hardman,1.0,0.409091,0.087224,0.034753,40.043
S05E13,5,13,Trevor Evans,1.0,0.409091,0.087224,0.034753,40.043
