episode_id,season,episode_num,character,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree,mention_volume_share,sentiment_control_raw,pagerank_norm,sentiment_control_norm,influence_score,influence_rank
S02E09,2,9,Harold Gunderson,1.0,0.0,0.171676,0.062285,36.54,0.018868,0.18277736572890024,0.11879571008666737,0.0,0.053179,8
S02E09,2,9,Norma,1.0,0.333333,0.122955,0.048901,26.252,0.018868,0.18277736572890024,0.0,0.0,0.00566,9
S02E09,2,9,Esther Litt,1.0,0.333333,0.122955,0.048901,26.252,0.009434,0.18277736572890024,0.0,0.0,0.00283,10
S02E10,2,10,Harvey Specter,1.0,0.0,0.481353,0.188908,116.712,0.285714,0.18021921921921924,0.9999999862141224,0.0,0.485714,1
S02E10,2,10,Daniel Hardman,1.0,0.0,0.444431,0.170453,104.233,0.210084,0.18021921921921924,0.745581615903642,0.0,0.361258,2
S02E10,2,10,Louis Litt,1.0,0.0,0.377259,0.14272,85.266,0.12605,0.18021921921921924,0.3632578736213039,0.0,0.183118,3
S02E10,2,10,Mike Ross,1.0,0.0,0.367127,0.138929,82.655,0.134454,0.18021921921921924,0.310995611803529,0.0,0.164734,4
S02E10,2,10,Rachel Zane,1.0,0.0,0.331823,0.126251,73.895,0.092437,0.18021921921921924,0.13621825613859972,0.0,0.082218,5
S02E10,2,10,Jessica Pearson,1.0,0.0,0.302958,0.11637,67.038,0.084034,0.18021921921921924,0.0,0.0,0.02521,6
S02E10,2,10,Donna Paulsen,1.0,0.0,0.302958,0.11637,67.038,0.067227,0.18021921921921924,0.0,0.0,0.020168,7
S02E11,2,11,Harvey Specter,1.0,0.0,0.485592,0.160622,116.829,0.32967,0.1984153735632184,0.9999999912363726,0.0,0.498901,1
S02E11,2,11,Mike Ross,1.0,0.0,0.40384,0.125521,89.568,0.153846,0.1984153735632184,0.6923879071372042,0.0,0.323109,2
S02E11,2,11,Daniel Hardman,1.0,0.0,0.344309,0.105785,74.039,0.120879,0.1984153735632184,0.5194289574838842,0.0,0.244035,3
S02E11,2,11,Louis Litt,1.0,0.0,0.328784,0.101045,70.29,0.098901,0.1984153735632184,0.47788936377914465,0.0,0.220826,4
S02E11,2,11,Katrina Bennett,1.0,0.0,0.292238,0.090344,61.801,0.076923,0.1984153735632184,0.38410978735838164,0.0,0.176721,5
S02E11,2,11,Jessica Pearson,1.0,0.0,0.245068,0.077242,51.36,0.054945,0.1984153735632184,0.2692887416369691,0.0,0.124199,6
S02E11,2,11,Rachel Zane,1.0,0.0,0.245068,0.077242,51.36,0.043956,0.1984153735632184,0.2692887416369691,0.0,0.120902,7
S02E11,2,11,Zoe Lawford,1.0,0.0,0.245068,0.077242,51.36,0.043956,0.1984153735632184,0.2692887416369691,0.0,0.120902,7
S02E11,2,11,Donna Paulsen,1.0,0.0,0.215146,0.069221,44.943,0.032967,0.1984153735632184,0.1989956865513752,0.0,0.089488,9
S02E11,2,11,Sheila Sazs,1.0,0.0,0.215146,0.069221,44.943,0.032967,0.1984153735632184,0.1989956865513752,0.0,0.089488,9
S02E11,2,11,Jack Soloff,1.0,0.811111,0.127718,0.046514,26.68,0.010989,0.1984153735632184,0.0,0.0,0.003297,11
S02E12,2,12,Harvey Specter,1.0,0.0,0.484319,0.168413,165.97,0.289855,0.18777386363636364,0.9999999919919279,0.0,0.486956,1
S02E12,2,12,Louis Litt,1.0,0.0,0.425631,0.141711,137.833,0.202899,0.18777386363636364,0.7861684515097742,0.0,0.375337,2
S02E12,2,12,Daniel Hardman,1.0,0.0,0.408395,0.135046,130.751,0.166667,0.18777386363636364,0.732794651145998,0.0,0.343118,3
S02E12,2,12,Mike Ross,1.0,0.0,0.346913,0.113633,107.853,0.108696,0.18777386363636364,0.561317803855744,0.0,0.257136,4
S02E12,2,12,Harold Gunderson,1.0,0.0,0.326471,0.107089,100.814,0.094203,0.18777386363636364,0.5089129802127506,0.0,0.231826,5
S02E12,2,12,Jessica Pearson,1.0,0.0,0.26006,0.087066,79.163,0.050725,0.18777386363636364,0.3485673531033894,0.0,0.154644,6
S02E12,2,12,Donna Paulsen,1.0,0.0,0.223635,0.076635,67.821,0.036232,0.18777386363636364,0.2650351533142595,0.0,0.116884,7
S02E12,2,12,Rachel Zane,1.0,0.0,0.17631,0.063433,53.407,0.021739,0.18777386363636364,0.1593125858119978,0.0,0.070247,8
S02E12,2,12,Zoe Lawford,1.0,0.0,0.17631,0.063433,53.407,0.021739,0.18777386363636364,0.1593125858119978,0.0,0.070247,8
S02E12,2,12,Thomas Kessler,1.0,0.916667,0.103637,0.043539,31.567,0.007246,0.18777386363636364,0.0,0.0,0.002174,10
S02E13,2,13,Harvey Specter,1.0,0.0,0.427649,0.131211,98.886,0.230769,0.19118962131837305,0.9999999884614499,0.0,0.469231,1
S02E13,2,13,Katrina Bennett,1.0,0.0,0.370308,0.110813,82.219,0.142857,0.19118962131837305,0.7646366422283636,0.0,0.348712,2
S02E13,2,13,Donna Paulsen,1.0,0.0,0.343718,0.102423,75.32,0.142857,0.19118962131837305,0.6678282063574158,0.0,0.309988,3
S02E13,2,13,Robert Zane,1.0,0.0,0.343718,0.102423,75.32,0.098901,0.19118962131837305,0.6678282063574158,0.0,0.296802,4
S02E13,2,13,Louis Litt,1.0,0.0,0.328355,0.097788,71.497,0.131868,0.19118962131837305,0.6143470263500448,0.0,0.285299,5
S02E13,2,13,Rachel Zane,1.0,0.0,0.328355,0.097788,71.497,0.087912,0.19118962131837305,0.6143470263500448,0.0,0.272112,6
S02E13,2,13,Daniel Hardman,1.0,0.0,0.292106,0.087329,62.847,0.065934,0.19118962131837305,0.49366533019101694,0.0,0.217246,7
S02E13,2,13,Mike Ross,1.0,0.0,0.215344,0.0667,45.682,0.032967,0.19118962131837305,0.2556365788701846,0.0,0.112145,8
S02E13,2,13,Benjamin,1.0,0.0,0.178359,0.057217,37.749,0.021978,0.19118962131837305,0.14621650767063774,0.0,0.06508,9
S02E13,2,13,Jessica Pearson,1.0,0.0,0.178359,0.057217,37.749,0.021978,0.19118962131837305,0.14621650767063774,0.0,0.06508,9
S02E13,2,13,Anita Gibbs,1.0,0.272727,0.127961,0.044545,27.107,0.010989,0.19118962131837305,0.0,0.0,0.003297,11
S02E13,2,13,Norma,1.0,0.272727,0.127961,0.044545,27.107,0.010989,0.19118962131837305,0.0,0.0,0.003297,11
S02E14,2,14,Jessica Pearson,1.0,0.0,0.475381,0.177355,97.16,0.284211,0.1757968545216252,0.9999999905447189,0.0,0.485263,1
S02E14,2,14,Daniel Hardman,1.0,0.0,0.431625,0.156895,84.971,0.189474,0.1757968545216252,0.8065449380533,0.0,0.37946,2
S02E14,2,14,Harvey Specter,1.0,0.0,0.431625,0.156895,84.971,0.189474,0.1757968545216252,0.8065449380533,0.0,0.37946,2
S02E14,2,14,Louis Litt,1.0,0.0,0.359363,0.12908,68.208,0.126316,0.1757968545216252,0.5435462926452445,0.0,0.255313,4
S02E14,2,14,Mike Ross,1.0,0.0,0.329478,0.118782,61.952,0.084211,0.1757968545216252,0.4461758072807952,0.0,0.203734,5
S02E14,2,14,Donna Paulsen,1.0,0.0,0.292669,0.106701,54.58,0.073684,0.1757968545216252,0.33194655561174197,0.0,0.154884,6
S02E14,2,14,Rachel Zane,1.0,0.0,0.215246,0.082697,39.836,0.031579,0.1757968545216252,0.10498198669658962,0.0,0.051466,7
S02E14,2,14,Robert Zane,1.0,0.619048,0.178129,0.071594,32.976,0.021053,0.1757968545216252,0.0,0.0,0.006316,8
S02E15,2,15,Harvey Specter,1.0,0.0,0.44863,0.14067,131.267,0.257143,0.16219869668246445,0.9999999899140679,0.0,0.477143,1
S02E15,2,15,Jessica Pearson,1.0,0.0,0.390698,0.118474,109.014,0.152381,0.16219869668246445,0.7761326423515085,0.0,0.356167,2
S02E15,2,15,Daniel Hardman,1.0,0.0,0.362886,0.109238,99.686,0.133333,0.16219869668246445,0.6829789740289369,0.0,0.313191,3
S02E15,2,15,Rachel Zane,1.0,0.0,0.340718,0.102301,92.656,0.114286,0.16219869668246445,0.613012863466607,0.0,0.279491,4
S02E15,2,15,Katrina Bennett,1.0,0.0,0.314707,0.094534,84.76,0.095238,0.16219869668246445,0.5346754293109753,0.0,0.242442,5
S02E15,2,15,Dana Scott,1.0,0.0,0.283541,0.085639,75.689,0.07619,0.16219869668246445,0.44496106381408546,0.0,0.200841,6
S02E15,2,15,Mike Ross,1.0,0.0,0.265374,0.080619,70.555,0.057143,0.16219869668246445,0.3943296849726703,0.0,0.174875,7
S02E15,2,15,Louis Litt,1.0,0.0,0.244926,0.075085,64.885,0.047619,0.16219869668246445,0.3385141370626323,0.0,0.149691,8
S02E15,2,15,Sheila Sazs,1.0,0.0,0.221513,0.068875,58.507,0.038095,0.16219869668246445,0.27588049909347145,0.0,0.121781,9
S02E15,2,15,Donna Paulsen,1.0,0.218182,0.114594,0.041522,30.253,0.009524,0.16219869668246445,0.0,0.0,0.002857,10
S02E15,2,15,Harold Gunderson,1.0,0.218182,0.114594,0.041522,30.253,0.009524,0.16219869668246445,0.0,0.0,0.002857,10
S02E15,2,15,Norma,1.0,0.218182,0.114594,0.041522,30.253,0.009524,0.16219869668246445,0.0,0.0,0.002857,10
S02E16,2,16,Harvey Specter,1.0,0.0,0.491957,0.155355,145.522,0.336634,0.17253253301320529,0.9999999912828963,0.0,0.50099,1
S02E16,2,16,Louis Litt,1.0,0.0,0.364384,0.105112,95.653,0.118812,0.17253253301320529,0.5620265473990208,0.0,0.260454,2
S02E16,2,16,Dana Scott,1.0,0.0,0.340028,0.097776,88.273,0.09901,0.17253253301320529,0.4980778742638156,0.0,0.228934,3
S02E16,2,16,Jessica Pearson,1.0,0.0,0.326204,0.093766,84.23,0.089109,0.17253253301320529,0.463122288212538,0.0,0.211982,4
S02E16,2,16,Rachel Zane,1.0,0.0,0.294299,0.084855,75.221,0.079208,0.17253253301320529,0.38544417666567143,0.0,0.17794,5
S02E16,2,16,Mike Ross,1.0,0.0,0.294299,0.084855,75.221,0.069307,0.17253253301320529,0.38544417666567143,0.0,0.17497,6
S02E16,2,16,Daniel Hardman,1.0,0.0,0.230415,0.068056,58.153,0.049505,0.17253253301320529,0.2390055507117032,0.0,0.110454,7
S02E16,2,16,Sheila Sazs,1.0,0.0,0.230415,0.068056,58.153,0.049505,0.17253253301320529,0.2390055507117032,0.0,0.110454,7
S02E16,2,16,Donna Paulsen,1.0,0.0,0.230415,0.068056,58.153,0.039604,0.17253253301320529,0.2390055507117032,0.0,0.107483,9
S02E16,2,16,Zoe Lawford,1.0,0.0,0.166902,0.0522,41.949,0.019802,0.17253253301320529,0.10078715359722491,0.0,0.046255,10
S02E16,2,16,Robert Zane,1.0,0.188131,0.119475,0.040638,30.077,0.019802,0.17253253301320529,0.0,0.0,0.005941,11
S02E16,2,16,Trevor Evans,1.0,0.188131,0.119475,0.040638,30.077,0.019802,0.17253253301320529,0.0,0.0,0.005941,11
S02E16,2,16,Harold Gunderson,1.0,0.188131,0.119475,0.040638,30.077,0.009901,0.17253253301320529,0.0,0.0,0.00297,13
S03E01,3,1,Harvey Specter,1.0,0.0,0.525893,0.188996,118.004,0.409091,0.18622469135802466,0.9999999919484055,0.0,0.522727,1
S03E01,3,1,Jessica Pearson,1.0,0.0,0.428402,0.139253,85.165,0.193182,0.18622469135802466,0.5994895240743522,0.0,0.29775,2
S03E01,3,1,Mike Ross,1.0,0.0,0.324357,0.104044,61.425,0.079545,0.18622469135802466,0.3160009314406643,0.0,0.150264,3
S03E01,3,1,Donna Paulsen,1.0,0.0,0.304418,0.09805,57.35,0.068182,0.18622469135802466,0.26773967368706936,0.0,0.12755,4
S03E01,3,1,Louis Litt,1.0,0.0,0.304418,0.09805,57.35,0.068182,0.18622469135802466,0.26773967368706936,0.0,0.12755,4
S03E01,3,1,Dana Scott,1.0,0.0,0.281762,0.091419,52.83,0.056818,0.18622469135802466,0.21434955020290386,0.0,0.102785,6
S03E01,3,1,Rachel Zane,1.0,0.0,0.224501,0.075297,41.795,0.045455,0.18622469135802466,0.08454174281160289,0.0,0.047453,7
S03E01,3,1,Benjamin,1.0,0.0,0.224501,0.075297,41.795,0.034091,0.18622469135802466,0.08454174281160289,0.0,0.044044,8
S03E01,3,1,Daniel Hardman,1.0,0.125,0.185967,0.064797,34.575,0.022727,0.18622469135802466,0.0,0.0,0.006818,9
S03E01,3,1,Norma,1.0,0.125,0.185967,0.064797,34.575,0.022727,0.18622469135802466,0.0,0.0,0.006818,9
S03E02,3,2,Harvey Specter,1.0,0.0,0.513015,0.195027,149.245,0.329545,0.20790972762645915,0.9999999931317267,0.0,0.498863,1
S03E02,3,2,Louis Litt,1.0,0.0,0.459366,0.166521,126.156,0.198864,0.20790972762645915,0.8042129933706532,0.0,0.381344,2
S03E02,3,2,Mike Ross,1.0,0.0,0.449538,0.162109,122.549,0.221591,0.20790972762645915,0.7739101714052475,0.0,0.376041,3
S03E02,3,2,Jessica Pearson,1.0,0.0,0.373375,0.132123,97.831,0.119318,0.20790972762645915,0.5679581271045547,0.0,0.262979,4
S03E02,3,2,Donna Paulsen,1.0,0.0,0.304758,0.108819,78.398,0.056818,0.20790972762645915,0.40789988524557586,0.0,0.180205,5
S03E02,3,2,Rachel Zane,1.0,0.0,0.235594,0.087111,60.143,0.039773,0.20790972762645915,0.25880340763337556,0.0,0.115453,6
S03E02,3,2,Katrina Bennett,1.0,0.178571,0.109427,0.04943,28.133,0.017045,0.20790972762645915,0.0,0.0,0.005114,7
S03E02,3,2,Esther Litt,1.0,0.178571,0.109427,0.04943,28.133,0.011364,0.20790972762645915,0.0,0.0,0.003409,8
S03E02,3,2,Jack Soloff,1.0,0.178571,0.109427,0.04943,28.133,0.005682,0.20790972762645915,0.0,0.0,0.001705,9
S03E03,3,3,Harvey Specter,1.0,0.0,0.547956,0.212692,120.062,0.466019,0.21965864106351551,0.9999999936788077,0.0,0.539806,1
S03E03,3,3,Mike Ross,1.0,0.0,0.389617,0.131375,71.474,0.145631,0.21965864106351551,0.4859795921188662,0.0,0.238081,2
S03E03,3,3,Katrina Bennett,1.0,0.0,0.345408,0.116444,62.334,0.097087,0.21965864106351551,0.3915978685470242,0.0,0.185765,3
S03E03,3,3,Louis Litt,1.0,0.0,0.345408,0.116444,62.334,0.097087,0.21965864106351551,0.3915978685470242,0.0,0.185765,3
S03E03,3,3,Donna Paulsen,1.0,0.0,0.307232,0.104382,54.911,0.058252,0.21965864106351551,0.315351645941468,0.0,0.143616,5
S03E03,3,3,Rachel Zane,1.0,0.0,0.284313,0.097409,50.604,0.058252,0.21965864106351551,0.27127397140751475,0.0,0.125985,6
S03E03,3,3,Jessica Pearson,1.0,0.0,0.284313,0.097409,50.604,0.048544,0.21965864106351551,0.27127397140751475,0.0,0.123073,7
S03E03,3,3,Harold Gunderson,1.0,0.0,0.187538,0.069352,33.167,0.019417,0.21965864106351551,0.09392027652738795,0.0,0.043393,8
S03E03,3,3,Norma,1.0,0.785714,0.134536,0.054494,23.867,0.009709,0.21965864106351551,0.0,0.0,0.002913,9
S03E04,3,4,Louis Litt,1.0,0.0,0.532341,0.209244,83.855,0.358025,0.20925247252747253,0.9999999931261084,0.0,0.507407,1
S03E04,3,4,Harvey Specter,1.0,0.0,0.532341,0.209244,83.855,0.345679,0.20925247252747253,0.9999999931261084,0.0,0.503704,2
S03E04,3,4,Jessica Pearson,1.0,0.0,0.354722,0.12934,49.445,0.098765,0.20925247252747253,0.4507485636952078,0.0,0.209929,3
S03E04,3,4,Mike Ross,1.0,0.0,0.354722,0.12934,49.445,0.08642,0.20925247252747253,0.4507485636952078,0.0,0.206225,4
S03E04,3,4,Katrina Bennett,1.0,0.0,0.309343,0.114022,42.704,0.061728,0.20925247252747253,0.34545429312023607,0.0,0.1567,5
S03E04,3,4,Rachel Zane,1.0,0.0,0.205462,0.081277,28.171,0.024691,0.20925247252747253,0.12036871471721693,0.0,0.055555,6
S03E04,3,4,Donna Paulsen,1.0,0.285714,0.147755,0.063766,20.334,0.012346,0.20925247252747253,0.0,0.0,0.003704,7
S03E04,3,4,Jenny Griffith,1.0,0.285714,0.147755,0.063766,20.334,0.012346,0.20925247252747253,0.0,0.0,0.003704,7
S03E05,3,5,Harvey Specter,1.0,0.0,0.485309,0.174692,64.691,0.319444,0.20358929986789964,0.9999999910803483,0.0,0.495833,1
S03E05,3,5,Mike Ross,1.0,0.0,0.469253,0.166593,61.479,0.277778,0.20358929986789964,0.9277597319844466,0.0,0.454437,2
S03E05,3,5,Donna Paulsen,1.0,0.0,0.438078,0.15262,55.905,0.180556,0.20358929986789964,0.8031254388189898,0.0,0.375417,3
S03E05,3,5,Rachel Zane,1.0,0.0,0.330522,0.113507,40.107,0.069444,0.20358929986789964,0.4542511019850587,0.0,0.202534,4
S03E05,3,5,Jessica Pearson,1.0,0.0,0.266603,0.093529,31.94,0.055556,0.20358929986789964,0.27605430037770895,0.0,0.127089,5
S03E05,3,5,Louis Litt,1.0,0.0,0.266603,0.093529,31.94,0.041667,0.20358929986789964,0.27605430037770895,0.0,0.122922,6
S03E05,3,5,Robert Zane,1.0,0.0,0.222274,0.080371,26.528,0.027778,0.20358929986789964,0.15868952334549807,0.0,0.071809,7
S03E05,3,5,Daniel Hardman,1.0,0.25,0.16056,0.06258,19.173,0.013889,0.20358929986789964,0.0,0.0,0.004167,8
S03E05,3,5,Katrina Bennett,1.0,0.25,0.16056,0.06258,19.173,0.013889,0.20358929986789964,0.0,0.0,0.004167,8
S03E06,3,6,Harvey Specter,1.0,0.0,0.550065,0.213654,64.179,0.470588,0.18655282522996058,0.9999999931368176,0.0,0.541176,1
S03E06,3,6,Donna Paulsen,1.0,0.0,0.448724,0.154624,45.534,0.196078,0.18655282522996058,0.59486633543896,0.0,0.29677,2
S03E06,3,6,Trevor Evans,1.0,0.0,0.366283,0.124065,35.648,0.098039,0.18655282522996058,0.38513434415336223,0.0,0.183465,3
S03E06,3,6,Mike Ross,1.0,0.0,0.335596,0.11398,32.356,0.078431,0.18655282522996058,0.31591914954243744,0.0,0.149897,4
S03E06,3,6,Jessica Pearson,1.0,0.0,0.297893,0.102169,28.486,0.058824,0.18655282522996058,0.2348581020908129,0.0,0.11159,5
S03E06,3,6,Rachel Zane,1.0,0.0,0.249459,0.087661,23.708,0.039216,0.18655282522996058,0.13528705167779384,0.0,0.06588,6
S03E06,3,6,Daniel Hardman,1.0,0.107143,0.181032,0.067949,17.178,0.019608,0.18655282522996058,0.0,0.0,0.005882,7
S03E06,3,6,Esther Litt,1.0,0.107143,0.181032,0.067949,17.178,0.019608,0.18655282522996058,0.0,0.0,0.005882,7
S03E06,3,6,Louis Litt,1.0,0.107143,0.181032,0.067949,17.178,0.019608,0.18655282522996058,0.0,0.0,0.005882,7
S03E07,3,7,Harvey Specter,1.0,0.0,0.458298,0.155816,108.322,0.257426,0.19614843110504773,0.9999999906679857,0.0,0.477228,1
S03E07,3,7,Louis Litt,1.0,0.0,0.446902,0.150683,104.483,0.217822,0.19614843110504773,0.9520987611555016,0.0,0.446186,2
S03E07,3,7,Rachel Zane,1.0,0.0,0.372179,0.122007,82.856,0.128713,0.19614843110504773,0.6844939184709128,0.0,0.312411,3
S03E07,3,7,Jessica Pearson,1.0,0.0,0.347606,0.113768,76.591,0.128713,0.19614843110504773,0.6076074524757139,0.0,0.281657,4
S03E07,3,7,Donna Paulsen,1.0,0.0,0.333625,0.109252,73.148,0.108911,0.19614843110504773,0.5654640757996223,0.0,0.258859,5
S03E07,3,7,Harold Gunderson,1.0,0.0,0.301276,0.099182,65.448,0.069307,0.19614843110504773,0.4714906915816767,0.0,0.209388,6
S03E07,3,7,Mike Ross,1.0,0.0,0.23623,0.080088,50.765,0.039604,0.19614843110504773,0.29330521012612026,0.0,0.129203,7
S03E07,3,7,Norma,1.0,0.0,0.207154,0.071887,44.428,0.029703,0.19614843110504773,0.21677336067513994,0.0,0.09562,8
S03E07,3,7,Daniel Hardman,1.0,0.375,0.122687,0.048658,26.383,0.009901,0.19614843110504773,0.0,0.0,0.00297,9
S03E07,3,7,Katrina Bennett,1.0,0.375,0.122687,0.048658,26.383,0.009901,0.19614843110504773,0.0,0.0,0.00297,9
S03E08,3,8,Harvey Specter,1.0,0.0,0.516757,0.201069,65.299,0.333333,0.22995981161695447,0.9999999924837462,0.0,0.5,1
S03E08,3,8,Harold Gunderson,1.0,0.0,0.445566,0.163526,52.26,0.216667,0.22995981161695447,0.717817274472417,0.0,0.352127,2
S03E08,3,8,Louis Litt,1.0,0.0,0.445566,0.163526,52.26,0.216667,0.22995981161695447,0.717817274472417,0.0,0.352127,2
S03E08,3,8,Donna Paulsen,1.0,0.0,0.336932,0.12228,37.65,0.083333,0.22995981161695447,0.4078018684820785,0.0,0.188121,4
S03E08,3,8,Rachel Zane,1.0,0.0,0.307596,0.112495,34.147,0.066667,0.22995981161695447,0.33425532463260305,0.0,0.153702,5
S03E08,3,8,Jessica Pearson,1.0,0.0,0.272013,0.101056,30.036,0.05,0.22995981161695447,0.2482768969275291,0.0,0.114311,6
S03E08,3,8,Mike Ross,1.0,0.309524,0.163975,0.068024,18.074,0.016667,0.22995981161695447,0.0,0.0,0.005,7
S03E08,3,8,Norma,1.0,0.309524,0.163975,0.068024,18.074,0.016667,0.22995981161695447,0.0,0.0,0.005,7
S03E09,3,9,Harvey Specter,1.0,0.0,0.484753,0.166683,126.183,0.284404,0.20014014388489207,0.9999999906095351,0.0,0.485321,1
S03E09,3,9,Louis Litt,1.0,0.0,0.45279,0.151303,113.753,0.238532,0.20014014388489207,0.8555746414666531,0.0,0.413789,2
S03E09,3,9,Jessica Pearson,1.0,0.0,0.376309,0.122012,89.813,0.146789,0.20014014388489207,0.5805185360216493,0.0,0.276244,3
S03E09,3,9,Dana Scott,1.0,0.0,0.340828,0.110325,80.173,0.091743,0.20014014388489207,0.4707721735097598,0.0,0.215832,4
S03E09,3,9,Rachel Zane,1.0,0.0,0.294788,0.09618,68.444,0.082569,0.20014014388489207,0.33794404843654346,0.0,0.159948,5
S03E09,3,9,Mike Ross,1.0,0.0,0.230627,0.077705,53.03,0.045872,0.20014014388489207,0.16445521063324398,0.0,0.079544,6
S03E09,3,9,Donna Paulsen,1.0,0.0,0.230627,0.077705,53.03,0.036697,0.20014014388489207,0.16445521063324398,0.0,0.076791,7
S03E09,3,9,Robert Zane,1.0,0.0,0.230627,0.077705,53.03,0.036697,0.20014014388489207,0.16445521063324398,0.0,0.076791,7
S03E09,3,9,Daniel Hardman,1.0,0.180556,0.166969,0.060192,38.326,0.018349,0.20014014388489207,0.0,0.0,0.005505,9
S03E09,3,9,Katrina Bennett,1.0,0.180556,0.166969,0.060192,38.326,0.018349,0.20014014388489207,0.0,0.0,0.005505,9
S03E10,3,10,Harvey Specter,1.0,0.0,0.492376,0.164544,166.475,0.315789,0.18431274382314694,0.9999999918601907,0.0,0.494737,1
S03E10,3,10,Mike Ross,1.0,0.0,0.376962,0.116504,114.586,0.150376,0.18431274382314694,0.6089635531166226,0.0,0.288698,2
S03E10,3,10,Dana Scott,1.0,0.0,0.376962,0.116504,114.586,0.12782,0.18431274382314694,0.6089635531166226,0.0,0.281931,3
S03E10,3,10,Jessica Pearson,1.0,0.0,0.31457,0.097045,93.238,0.090226,0.18431274382314694,0.4505710039594394,0.0,0.207296,4
S03E10,3,10,Sheila Sazs,1.0,0.0,0.286668,0.088979,84.338,0.06015,0.18431274382314694,0.38491530215041314,0.0,0.172011,5
S03E10,3,10,Rachel Zane,1.0,0.0,0.270707,0.08449,79.375,0.075188,0.18431274382314694,0.34837569820536984,0.0,0.161907,6
S03E10,3,10,Louis Litt,1.0,0.0,0.253036,0.079609,73.967,0.06015,0.18431274382314694,0.30864528901495863,0.0,0.141503,7
S03E10,3,10,Brian Altman,1.0,0.0,0.233231,0.074232,68.0,0.045113,0.18431274382314694,0.26487753441204104,0.0,0.119485,8
S03E10,3,10,Robert Zane,1.0,0.0,0.210654,0.068201,61.293,0.037594,0.18431274382314694,0.21578634452731033,0.0,0.097593,9
S03E10,3,10,Donna Paulsen,1.0,0.0,0.210654,0.068201,61.293,0.030075,0.18431274382314694,0.21578634452731033,0.0,0.095337,10
S03E10,3,10,Katrina Bennett,1.0,0.988889,0.108518,0.041691,31.647,0.007519,0.18431274382314694,0.0,0.0,0.002256,11
S03E11,3,11,Harvey Specter,1.0,0.0,0.475841,0.158799,129.175,0.292035,0.18590858310626707,0.9999999912222184,0.0,0.48761,1
S03E11,3,11,Mike Ross,1.0,0.0,0.429652,0.138248,111.357,0.212389,0.18590858310626707,0.8196078015202435,0.0,0.39156,2
S03E11,3,11,Dana Scott,1.0,0.0,0.349107,0.10982,86.417,0.097345,0.18590858310626707,0.5700730261395929,0.0,0.257233,3
S03E11,3,11,Sheila Sazs,1.0,0.0,0.349107,0.10982,86.417,0.097345,0.18590858310626707,0.5700730261395929,0.0,0.257233,3
S03E11,3,11,Jessica Pearson,1.0,0.0,0.322634,0.101565,79.117,0.097345,0.18590858310626707,0.4976124390153749,0.0,0.228248,5
S03E11,3,11,Louis Litt,1.0,0.0,0.290851,0.092094,70.712,0.079646,0.18590858310626707,0.4144780694631678,0.0,0.189685,6
S03E11,3,11,Donna Paulsen,1.0,0.0,0.251393,0.080833,60.679,0.053097,0.18590858310626707,0.3156314708434442,0.0,0.142182,7
S03E11,3,11,Rachel Zane,1.0,0.0,0.227434,0.074195,54.745,0.035398,0.18590858310626707,0.25736455656960294,0.0,0.113565,8
S03E11,3,11,Esther Litt,1.0,0.207407,0.117772,0.044875,28.372,0.017699,0.18590858310626707,0.0,0.0,0.00531,9
S03E11,3,11,Benjamin,1.0,0.207407,0.117772,0.044875,28.372,0.00885,0.18590858310626707,0.0,0.0,0.002655,10
S03E11,3,11,Norma,1.0,0.207407,0.117772,0.044875,28.372,0.00885,0.18590858310626707,0.0,0.0,0.002655,10
S03E12,3,12,Louis Litt,1.0,0.0,0.479061,0.165333,103.103,0.282828,0.19861364985163205,0.9999999912812242,0.0,0.484848,1
S03E12,3,12,Harvey Specter,1.0,0.0,0.44321,0.148796,92.074,0.20202,0.19861364985163205,0.8558175957468278,0.0,0.402933,2
S03E12,3,12,Mike Ross,1.0,0.0,0.44321,0.148796,92.074,0.191919,0.19861364985163205,0.8558175957468278,0.0,0.399903,3
S03E12,3,12,Jessica Pearson,1.0,0.0,0.33342,0.109312,65.383,0.10101,0.19861364985163205,0.5115654517497236,0.0,0.234929,4
S03E12,3,12,Rachel Zane,1.0,0.0,0.248531,0.08378,47.889,0.060606,0.19861364985163205,0.2889576678237266,0.0,0.133765,5
S03E12,3,12,Dana Scott,1.0,0.0,0.248531,0.08378,47.889,0.040404,0.19861364985163205,0.2889576678237266,0.0,0.127704,6
S03E12,3,12,Daniel Hardman,1.0,0.0,0.248531,0.08378,47.889,0.040404,0.19861364985163205,0.2889576678237266,0.0,0.127704,6
S03E12,3,12,Donna Paulsen,1.0,0.0,0.218188,0.075147,41.938,0.040404,0.19861364985163205,0.21368847627456755,0.0,0.097597,8
S03E12,3,12,Trevor Evans,1.0,0.333333,0.129526,0.050638,24.945,0.030303,0.19861364985163205,0.0,0.0,0.009091,9
S03E12,3,12,Jenny Griffith,1.0,0.333333,0.129526,0.050638,24.945,0.010101,0.19861364985163205,0.0,0.0,0.00303,10
S03E13,3,13,Harvey Specter,1.0,0.0,0.525306,0.205154,117.883,0.349593,0.19194698492462314,0.9999999932760453,0.0,0.504878,1
S03E13,3,13,Louis Litt,1.0,0.0,0.510206,0.195533,112.038,0.317073,0.19194698492462314,0.9353088249532092,0.0,0.469245,2
S03E13,3,13,Dana Scott,1.0,0.0,0.411391,0.149491,83.616,0.154472,0.19194698492462314,0.6257245019181796,0.0,0.296631,3
